temperature,total_energy,specific_heat,magnetization_per_site,magnetic_susceptibility
0.78,-511.9252,0.0038643343877526764,0.9999265625,0.00019187313033451291
0.7949999999999999,-511.91493333333335,0.004207480804573258,0.9999166666666667,0.00021133822499035912
0.8099999999999999,-511.8952,0.005065941421551778,0.9998971354166667,0.00026093053410348175
0.825,-511.8673333333333,0.006060603510077581,0.9998697916666667,0.0003179713804925224
0.84,-511.84253333333334,0.007075857327810156,0.9998442708333334,0.00038943444113079923
0.855,-511.8190666666667,0.007858880700186081,0.999821875,0.00043153313842796907
0.87,-511.79493333333335,0.00870643377215465,0.9997963541666667,0.0005062355523344602
0.885,-511.7377333333333,0.010693048950025767,0.9997416666666666,0.0006092266164743017
0.8999999999999999,-511.7048,0.011436745884942486,0.99970859375,0.0006697114004812951
0.9149999999999999,-511.6813333333333,0.01225675263188779,0.9996841145833333,0.0007399558098221776
0.9299999999999999,-511.5916,0.015012014153758347,0.9995947916666666,0.0009225445041700428
0.945,-511.5244,0.01725615114346457,0.9995286458333333,0.0010740722369138905
0.96,-511.47266666666667,0.01838649985239391,0.99947734375,0.0011625063476887003
0.975,-511.41613333333333,0.01964455833157152,0.9994182291666667,0.0012893383903025471
0.99,-511.338,0.021773485061008187,0.9993421875,0.0014316660353571678
1.005,-511.23293333333334,0.02452036328859788,0.9992338541666667,0.0016695107103375329
1.02,-511.15706666666665,0.025682717918327998,0.999159375,0.001764025326808366
1.035,-511.04453333333333,0.028608760738582945,0.9990466145833333,0.0019979045725959065
1.05,-510.9293333333333,0.03128238221220096,0.99893203125,0.0022124966766124913
1.065,-510.78453333333334,0.03472626585461276,0.99878515625,0.0025046911678402186
1.08,-510.6381333333333,0.037448690891353706,0.9986299479166667,0.0028233005240418116
1.095,-510.5070666666667,0.04019569088533751,0.9985002604166666,0.003041982480360512
1.1099999999999999,-510.34346666666664,0.044312568424361806,0.9983328125,0.003428966403880459
1.125,-510.1668,0.04665980790112955,0.9981510416666667,0.00371743827157742
1.14,-509.96226666666666,0.0516879077643359,0.99793359375,0.00421609671964493
1.155,-509.784,0.05471930186221307,0.9977606770833334,0.004457178917123772
1.17,-509.57893333333334,0.05856522248197245,0.9975424479166667,0.004941432677447144
1.185,-509.33306666666664,0.06321399091242919,0.9972877604166667,0.005426889577475519
1.2,-509.06786666666665,0.06772405087779197,0.9970192708333333,0.005889309664344941
1.2149999999999999,-508.75826666666666,0.07259639503732816,0.9966859375,0.006532763545940392
1.23,-508.53453333333334,0.07630387551316012,0.9964528645833334,0.006958253712149029
1.2449999999999999,-508.2117333333333,0.08158193935938675,0.9961171875,0.007624552376161508
1.26,-507.89413333333334,0.08720839824610507,0.9957919270833333,0.008188336626437108
1.275,-507.58613333333335,0.09080461292665001,0.9954604166666666,0.008706227886718541
1.29,-507.2069333333333,0.09834984609629754,0.9950552083333334,0.009670486864748038
1.305,-506.8204,0.10313513172639098,0.9946234375,0.01057687691569139
1.3199999999999998,-506.41266666666667,0.10968431852455122,0.99420390625,0.011385152975062705
1.335,-505.9746666666667,0.11637465886121874,0.99370546875,0.012497044826801692
1.3499999999999999,-505.4750666666667,0.12166590576893671,0.9932026041666666,0.013073888837459016
1.365,-505.1124,0.12626942946154746,0.99276953125,0.014205774000306235
1.38,-504.5618666666667,0.13458315115283712,0.9921903645833333,0.015213238212055148
1.395,-503.9653333333333,0.1428721653399385,0.9915377604166666,0.016567166654228676
1.41,-503.4536,0.1496678289992177,0.9909416666666667,0.01816013278169518
1.425,-502.808,0.15616895455012558,0.9902614583333333,0.018983420857697986
1.44,-502.3122666666667,0.1627455149123122,0.9897080729166666,0.020169036446304744
1.4549999999999998,-501.5722666666667,0.17505398482407014,0.9888505208333334,0.022526028589148307
1.47,-500.93466666666666,0.1811571535266119,0.9881190104166667,0.0240862607591598
1.4849999999999999,-500.204,0.18702737249033044,0.9873106770833333,0.025096444432760913
1.5,-499.64026666666666,0.1935234813580185,0.9866778645833333,0.026706381377323396
1.515,-498.7804,0.20511612850230432,0.9857234375,0.02859745503299642
1.53,-497.8618666666667,0.21629165373240777,0.9846161458333333,0.03133899015069593
1.545,-497.14546666666666,0.2234937002882269,0.9838015625,0.03300848611113739
1.56,-496.20706666666666,0.2343070334472541,0.9826864583333333,0.03548897952278742
1.575,-495.26986666666664,0.2435092361356194,0.9815940104166667,0.03768638623235289
1.5899999999999999,-494.39733333333334,0.2543659159930941,0.9805567708333334,0.040578548174339805
1.605,-493.3337333333333,0.26415671623164083,0.97921484375,0.04416640462746469
1.6199999999999999,-492.2241333333333,0.2783452153878596,0.9779104166666667,0.04770092832646321
1.635,-491.24533333333335,0.2865890346761337,0.9767205729166667,0.05052201782830954
1.65,-490.0636,0.2988387019436913,0.97526328125,0.05445749030935999
1.665,-488.70866666666666,0.3202507005253738,0.9735276041666666,0.06083859154990285
1.68,-487.6144,0.3240232981387038,0.9722848958333333,0.061062815434843015
1.6949999999999998,-486.3949333333333,0.33858444196933685,0.9707015625,0.06738815105704025
1.71,-484.9992,0.35567638960136555,0.9689294270833333,0.07217689326472808
1.7249999999999999,-483.6213333333333,0.3657937034703275,0.9670875,0.07859585893720908
1.74,-482.2612,0.3781818913908981,0.9653377604166666,0.08426964989424483
1.755,-480.8050666666667,0.384848575273092,0.9633466145833334,0.08850911086378775
1.77,-479.2212,0.408831645134411,0.9611890625,0.09819235369585029
1.785,-477.53386666666665,0.42468529860748144,0.9589716145833334,0.10512062907522926
1.7999999999999998,-475.7302666666667,0.44318195882627937,0.9566627604166666,0.11306980878665564
1.815,-474.438,0.45051586014160877,0.9546768229166667,0.12149946739170568
1.8299999999999998,-472.5765333333333,0.47034272912169006,0.95215390625,0.1302958462261084
1.845,-470.584,0.4927686831520568,0.9493549479166666,0.14494435477831574
1.8599999999999999,-468.51053333333334,0.5216669388360299,0.9461940104166666,0.15883206181862602
1.875,-466.5796,0.5265114783407383,0.9434950520833333,0.16659318110187088
1.89,-464.4809333333333,0.5450431342713147,0.940296875,0.1836825066137467
1.905,-462.3842666666667,0.5739461332971891,0.9369783854166667,0.2080302018719025
1.92,-459.99946666666665,0.5875085898317102,0.9333755208333333,0.22362700517217785
1.9349999999999998,-457.9652,0.6153485975624727,0.9301583333333333,0.24286257479184786
1.95,-455.7885333333333,0.6415823764336503,0.9264973958333333,0.27118587517806286
1.9649999999999999,-453.16853333333336,0.6507572852886794,0.92245546875,0.28964254275339385
1.98,-450.5528,0.6876504006819197,0.91773984375,0.32996060745476413
1.9949999999999999,-447.6922666666667,0.7230861394645086,0.9128015625,0.37205735724728417
2.01,-444.94373333333334,0.742201133566517,0.9079921875,0.3961241008499233
2.025,-441.94826666666665,0.7803744255787702,0.9023744791666667,0.4731454567558311
2.04,-439.0862666666667,0.8039353585793485,0.89703046875,0.5302930759037822
2.0549999999999997,-435.83666666666664,0.8499253986413223,0.89011015625,0.6277703557633821
2.07,-432.59613333333334,0.8854974600567769,0.88373203125,0.7257305256894198
2.085,-429.0096,0.9111966192993088,0.8765028645833334,0.8198638219341114
2.1,-425.4302666666667,0.9565898442775049,0.86893515625,0.8816254338541777
2.1149999999999998,-421.87946666666664,0.9840741110844068,0.86064140625,1.0454488543390505
2.13,-418.02213333333333,1.0539167169335018,0.8514794270833334,1.2011726349683793
2.145,-413.87213333333335,1.1116677551771303,0.8408200520833333,1.4567044240400868
2.16,-409.19053333333335,1.1387127021741683,0.8293026041666667,1.6259684567579706
2.175,-405.23426666666666,1.190715901865786,0.8177356770833333,1.894813050566738
2.19,-400.5316,1.2335817676948975,0.80592109375,2.079672048064126
2.205,-395.2896,1.3098270727388914,0.7902515625,2.4712162355442335
2.2199999999999998,-390.2388,1.3638330379788315,0.77427890625,2.8277967861533435
2.235,-384.92266666666666,1.4086802007027868,0.7571932291666666,3.1963887732724334
2.25,-379.7069333333333,1.4397189135253916,0.7402239583333333,3.5744951265432086
2.265,-373.7108,1.4781780125384318,0.7191130208333333,3.9855070882695736
2.28,-367.66546666666665,1.5091964049702484,0.6989856770833334,4.323737504378344
2.295,-362.1864,1.5421731010390132,0.67671875,4.752115559186636
2.31,-355.67813333333334,1.566023466524665,0.6543190104166666,5.129300653672141
2.3249999999999997,-349.9732,1.544922593479002,0.6324924479166667,5.365384106623353
2.34,-344.2872,1.5257670935605296,0.6116942708333334,5.52635463529795
2.355,-338.6736,1.5061099478154651,0.5881786458333333,5.808583515894078
2.37,-332.0644,1.4743308971214988,0.5604552083333333,5.954652529418663
2.385,-327.32573333333335,1.4325597170641464,0.5431796875,6.004874678983231
2.4,-320.4876,1.3973145296947327,0.5124395833333333,6.134467579398155
2.415,-315.66133333333335,1.374243587233947,0.49329947916666667,6.06611849479526
2.4299999999999997,-311.0728,1.3040730519004164,0.47416484375,5.996561507994684
2.445,-306.2788,1.2370997170539941,0.45377838541666665,5.857627633769315
2.46,-301.26373333333333,1.2193764128035867,0.4345994791666667,5.768040064334912
2.475,-297.1988,1.1650717264564865,0.4197049479166667,5.583545532484565
2.4899999999999998,-292.5065333333333,1.0971845615281388,0.4014125,5.312668118473896
2.505,-287.9316,1.0315636948657494,0.38223203125,5.081945148307552
2.52,-284.00213333333335,0.9925175289045578,0.36603671875,4.935737037305721
2.5349999999999997,-280.63786666666664,0.9704158582821082,0.3556666666666667,4.751732566294105
2.55,-277.1264,0.9231561717288256,0.3422252604166667,4.530506597052015
2.565,-273.4752,0.8862839711364251,0.3305533854166667,4.321532342260936
2.58,-270.6725333333333,0.853516895852954,0.3192921875,4.127739080507107
2.5949999999999998,-266.96386666666666,0.8106939670698038,0.3093213541666667,3.913616687834511
2.61,-263.98653333333334,0.7835648637371545,0.29844765625,3.758078573854564
2.625,-260.9266666666667,0.751281002771474,0.28672994791666667,3.53639419412037
2.6399999999999997,-258.23426666666666,0.7220497763999694,0.27864479166666667,3.3910728376473065
2.655,-255.6236,0.707112968253289,0.2728684895833333,3.234108964839665
2.67,-252.7568,0.6647180551464225,0.26224322916666665,3.0588106260663768
2.685,-250.6456,0.6564195241744664,0.25768854166666666,2.9476890222429133
2.6999999999999997,-247.8076,0.6357926359453571,0.24993255208333334,2.793281783172582
2.715,-245.4296,0.6171599579219662,0.24405520833333333,2.7276702374667487
2.73,-243.1052,0.6078947314971351,0.23883984375,2.5731251206692605
2.745,-240.8356,0.5939229972970689,0.23202109375,2.495957337071191
2.76,-238.61386666666667,0.5701619274953901,0.22713411458333332,2.381269700929701
2.775,-236.47586666666666,0.5570847625914191,0.2232015625,2.304412507282282
2.79,-234.4428,0.5479959054622037,0.21771770833333334,2.204686421644763
2.8049999999999997,-232.03173333333334,0.531774733776548,0.21269765625,2.1161040918931966
2.82,-230.302,0.5131718601983926,0.20859973958333333,2.0174813058449073
2.835,-228.2936,0.5057732336098609,0.20579010416666665,1.9647187025034292
2.85,-226.1896,0.4852484346978523,0.200296875,1.8595586038011689
2.8649999999999998,-224.44853333333333,0.4773049754632964,0.19732421875,1.8044840409576792
2.88,-222.85573333333335,0.4743700006095122,0.19446666666666668,1.7612522334104934
2.895,-220.9556,0.4691502540212374,0.19033854166666667,1.682661137497601
2.9099999999999997,-219.1608,0.46109997096948124,0.18729609375,1.6377474519795248
2.925,-217.438,0.44522506939878687,0.18506666666666666,1.548476078252612
2.94,-215.71,0.44227600780249676,0.18219817708333333,1.5290144387696054
2.955,-213.8056,0.42021828203271,0.17863880208333333,1.4607008675914182
2.9699999999999998,-212.52186666666665,0.41896739407417716,0.17790989583333333,1.4251660454311639
2.985,-210.71853333333334,0.4097960386257222,0.17320911458333332,1.3768429233610187
3.0,-209.56946666666667,0.40947973425154294,0.17151979166666667,1.3360993026851848
3.0149999999999997,-207.4512,0.4003703806378099,0.16819739583333335,1.2926275400543579
3.03,-206.15173333333334,0.38744450250580703,0.16727578125,1.2627409875721944
3.045,-204.5332,0.3814853311664219,0.16391796875,1.2075288609229609
3.06,-203.27346666666668,0.3807984464590425,0.16188255208333333,1.1969923086816905
3.0749999999999997,-201.7632,0.3688811467600847,0.16045026041666666,1.1560757980973357
3.09,-200.662,0.364036495153486,0.16034661458333332,1.133259201046162
3.105,-198.85373333333334,0.35971611472126114,0.15731770833333333,1.0977884572374308
3.12,-197.78186666666667,0.3531814971190367,0.15535,1.075069088675214
3.135,-196.5864,0.34815358597305357,0.15453619791666667,1.0457159336733564
3.15,-195.06826666666666,0.34141686862070053,0.15253203125,1.0075328332837297
3.165,-193.36986666666667,0.3381033456260466,0.1498390625,0.9971406775276459
3.1799999999999997,-192.49186666666665,0.3301774257278772,0.14857630208333333,0.9705181358698026
3.195,-191.23173333333332,0.3224324554836898,0.14699114583333334,0.9521520881368455
3.21,-189.87866666666667,0.3257264092017296,0.14605234375,0.9271275891257786
3.225,-188.59573333333333,0.3150913538582758,0.14412942708333334,0.9022304002530145
3.2399999999999998,-187.8252,0.3152529525201018,0.14414739583333333,0.8943746105752748
3.255,-186.43146666666667,0.30921567423284985,0.14147161458333332,0.8607860823039345
3.27,-185.06533333333334,0.30473647557932876,0.13948671875,0.8400430277299953
3.2849999999999997,-183.95413333333335,0.3028162649642516,0.13887447916666668,0.8288279781625233
3.3,-183.06466666666665,0.29731685398811597,0.13871536458333333,0.8073861379997896
3.315,-181.968,0.2895601676490706,0.136278125,0.7901826563599798
3.33,-180.6628,0.28050484893677285,0.13527630208333333,0.7655851657855772
3.3449999999999998,-179.23533333333333,0.2813751755192166,0.13351041666666666,0.7534243564191997
3.36,-178.40866666666668,0.2765917413605326,0.13288125,0.7504296374007936
3.375,-177.63546666666667,0.2738419463130612,0.13260104166666667,0.7333172873251027
3.3899999999999997,-176.33426666666668,0.2728551023396255,0.13206354166666667,0.7247038298098983
3.405,-175.13026666666667,0.26895043682102526,0.1290390625,0.699191955763583
3.42,-174.12413333333333,0.2662074634016063,0.12801770833333334,0.683300125162443
3.435,-173.3764,0.2655889221008163,0.12830026041666667,0.6743391409459404
3.4499999999999997,-172.13933333333333,0.2608441152360616,0.12683255208333333,0.671208990695451
3.465,-171.11813333333333,0.25444020245516163,0.12553515625,0.6521693471170035
3.48,-170.556,0.2520041950857651,0.12470598958333333,0.6403437068915628
3.4949999999999997,-169.4848,0.24563231157256477,0.124246875,0.6307056525989508
3.51,-168.1068,0.243348202885935,0.12289557291666667,0.6074228763008467
3.525,-167.85,0.24455725106047696,0.12333125,0.6133208113475178
3.54,-166.64093333333332,0.24113337455689957,0.12155052083333333,0.5957955875510045
3.5549999999999997,-165.73133333333334,0.23820781912236058,0.12151796875,0.5988797388214958
3.57,-164.71333333333334,0.2340638733706987,0.11988567708333334,0.576535459845744
3.585,-164.0964,0.23269115783778135,0.11991197916666667,0.5651164504687743
3.5999999999999996,-163.01053333333334,0.23024776426933277,0.11874270833333334,0.5555982601080245
3.6149999999999998,-161.7016,0.22480753972580897,0.11788776041666667,0.5472876290869448
3.63,-161.32786666666667,0.22549514427499773,0.11809375,0.5523281565656567
3.645,-160.098,0.21855499050380509,0.11615546875,0.5330494809813671
3.6599999999999997,-159.37333333333333,0.21877265461959303,0.11588489583333333,0.5206511839518823
3.675,-158.65826666666666,0.21604324345823045,0.11576119791666667,0.5195999266392669
3.69,-157.9244,0.21279913786191923,0.11399192708333333,0.5042956402391976
3.705,-157.39493333333334,0.21211890896890445,0.11428020833333333,0.5069162594841806
3.7199999999999998,-156.06066666666666,0.2104220410787298,0.11320911458333334,0.49195416699802114
3.735,-155.4228,0.20285191417163512,0.11252447916666666,0.49400832572884135
3.75,-154.63706666666667,0.20498089242469075,0.1117421875,0.47108774027777767
3.7649999999999997,-153.69826666666665,0.2034793237212986,0.1116296875,0.4722918466688801
3.78,-153.13786666666667,0.1975145866382674,0.1113140625,0.4674283375771606
3.795,-152.63573333333332,0.19819119849851513,0.11023046875,0.45654854146080354
3.81,-151.65093333333334,0.19800278309754074,0.109759375,0.4532722797462816
3.8249999999999997,-150.67373333333333,0.1904271727920408,0.10948828125,0.45047258884803926
3.84,-150.18106666666668,0.1913207058188353,0.10930833333333333,0.4432047275752316
3.855,-149.26346666666666,0.19016112721400869,0.1079359375,0.4346760309662776
3.8699999999999997,-148.818,0.18836736247432087,0.10806979166666666,0.42435167176284816
3.885,-147.87573333333333,0.1837934246804263,0.10677942708333334,0.41661594143697267
3.9,-147.02346666666668,0.18621712243407046,0.10655442708333333,0.4207020096109331
3.915,-146.57626666666667,0.1798294298580176,0.10607265625,0.41029330849563656
3.9299999999999997,-145.68506666666667,0.17992913948221606,0.10640286458333334,0.4120055548089835
3.945,-145.2552,0.17812463177948998,0.10531171875,0.40678467993504425
3.96,-144.52533333333332,0.1776259738943885,0.10477838541666666,0.4036631602439326
3.9749999999999996,-143.73173333333332,0.1732158619604542,0.10355598958333333,0.38825703605433276
3.9899999999999998,-142.99906666666666,0.17235817435802717,0.1036859375,0.3919175207289056
4.005,-142.34133333333332,0.16698845890549188,0.10389557291666666,0.38880976175180343
4.02,-141.5588,0.16897439333442676,0.102675,0.37378027404643455
4.035,-141.21666666666667,0.16895758242580397,0.10303697916666667,0.38120913257262823
4.05,-140.92493333333334,0.166520466184863,0.10175078125,0.36723734255401214
4.0649999999999995,-140.0864,0.163125905955247,0.1020765625,0.36953824707872085
4.08,-139.21293333333332,0.16306747584646372,0.10127890625,0.3625811209788603
4.095,-138.68533333333335,0.16046318369069612,0.10167578125,0.36056658176892564
4.109999999999999,-138.1224,0.16047687839285796,0.10067708333333333,0.35696556501757243
4.125,-137.26066666666668,0.1582186837057441,0.09972317708333334,0.34883031999579117
4.14,-136.8328,0.15711976733218272,0.09957135416666667,0.3442928856515029
4.155,-136.08853333333334,0.15604864540890867,0.09919505208333333,0.34772715152008954
4.17,-135.46733333333333,0.1533992229677491,0.09859114583333334,0.3361106610544897
4.185,-134.89746666666667,0.15101436451021316,0.09830625,0.3361888108323377
4.2,-134.3636,0.15015354730017128,0.0979375,0.3296836706349206
4.215,-133.90026666666665,0.1467479432962768,0.09715625,0.32235161130881773
4.2299999999999995,-133.22386666666668,0.1458994130780295,0.09726822916666666,0.32281274584646713
4.245,-132.6872,0.14423358444286322,0.09649401041666666,0.3161390918687017
4.26,-132.13933333333333,0.14634425938400827,0.09588463541666667,0.3095585517369262
4.2749999999999995,-131.75493333333333,0.1446044243660927,0.0968578125,0.3226976918615984
4.29,-130.8864,0.14127386506267578,0.09586927083333334,0.3112961868524994
4.305,-130.3764,0.14073417090347287,0.09598828125,0.3073001999249902
4.32,-130.1856,0.14212505394090122,0.09540859375,0.3086620926528741
4.335,-129.5048,0.13986039071122966,0.09452135416666667,0.29815810648148144
4.35,-128.97346666666667,0.13764237679643587,0.09459401041666667,0.30155254597302056
4.365,-128.35453333333334,0.1363331452600398,0.09492526041666667,0.2999861700991153
4.38,-127.888,0.13619730093200705,0.09427578125,0.2940257707025305
4.395,-127.34066666666666,0.13448590604246477,0.09336171875,0.2841840748601631
4.41,-126.8764,0.13550422403088203,0.09384921875,0.28895079380432714
4.425,-126.41186666666667,0.13078722971971263,0.09346328125,0.281920032168079
4.4399999999999995,-125.87546666666667,0.13250422312797033,0.09236119791666667,0.28058429175660043
4.455,-125.40426666666667,0.12839629678615394,0.09257369791666667,0.28008825411132926
4.47,-124.79773333333333,0.12935351076597654,0.09311588541666667,0.27885642234883795
4.484999999999999,-124.48946666666667,0.12754495164386934,0.09206588541666667,0.2726245970789979
4.5,-123.94146666666667,0.12614141728052086,0.09132526041666666,0.26894481203317905
