temperature,total_energy,specific_heat,magnetization_per_site,magnetic_susceptibility
1.6949999999999998,-190.0308,0.3396971880161087,0.9708499999997185,0.06660358902402086
1.71,-189.52893333333333,0.3480445135103429,0.9690519999997101,0.07293457875081413
1.7249999999999999,-188.91693333333333,0.37286161146724495,0.9670719999997058,0.08087421159310265
1.74,-188.38826666666668,0.3731524937097185,0.9653306666663686,0.083061149054524
1.755,-187.78706666666668,0.3880383851718275,0.9633666666663631,0.09088996521729575
1.77,-187.20133333333334,0.40557778699890873,0.9613453333330348,0.09920471255442438
1.785,-186.48013333333333,0.42564520286197655,0.9589939999996905,0.10188989531324437
1.7999999999999998,-185.90653333333333,0.4433475225788794,0.9566753333330319,0.1162118477150667
1.815,-185.2352,0.45523751704878485,0.954476666666364,0.12273936397885665
1.8299999999999998,-184.4364,0.4791319190579978,0.951552666666367,0.13574294500189069
1.845,-183.89226666666667,0.48479430535583806,0.9495099999996967,0.14595844086664875
1.8599999999999999,-183.06653333333333,0.5067640959905508,0.9463253333330447,0.158423843665924
1.875,-182.3284,0.5263235416367443,0.9438233333330432,0.1678539798856704
1.89,-181.3652,0.5485780417495052,0.9399546666663804,0.1904718489685164
1.905,-180.6264,0.5704353732476346,0.9369059999997192,0.2050009010291652
1.92,-179.85,0.5930046477141262,0.9335693333330654,0.23323228438177382
1.9349999999999998,-178.94813333333335,0.6201799033147956,0.929921333333062,0.2569464502397081
1.95,-178.02266666666668,0.6266095627145754,0.9268093333330695,0.25472305880879775
1.9649999999999999,-177.0044,0.6668715601223213,0.9217119999997512,0.30767645749929606
1.98,-175.9564,0.6832465200149631,0.9176293333330957,0.327612454884832
1.9949999999999999,-174.71146666666667,0.7174372401736754,0.9121566666664357,0.3628358624580623
2.01,-174.042,0.726895132958752,0.9089586666664393,0.38568668119565774
2.025,-172.85066666666665,0.751228815661579,0.9037499999997856,0.41522061730605
2.04,-171.51386666666667,0.796881826818741,0.8972413333331425,0.4829890404555301
2.0549999999999997,-170.37133333333333,0.8113860993534836,0.8918273333331528,0.5244221015375079
2.07,-169.11973333333333,0.8603995361903957,0.8853886666664907,0.5838938295612421
2.085,-167.54813333333334,0.9059770693156105,0.8767166666664915,0.6785934319381853
2.1,-166.262,0.9256408677248722,0.8703126666665161,0.726604868564737
2.1149999999999998,-164.86066666666667,0.9528839995504027,0.8623853333331913,0.8088531214427269
2.13,-163.34093333333334,0.9886157900671189,0.8549053333331978,0.8535595166747831
2.145,-162.00666666666666,1.0255452981793372,0.846708666666545,0.9614530128267864
2.16,-160.33346666666668,1.0574216963496366,0.8369546666665548,1.0416508925209562
2.175,-158.97173333333333,1.090651660183497,0.8285946666665625,1.1335539481273709
2.19,-157.09026666666668,1.1269914832097347,0.8176546666665784,1.23750103858789
2.205,-155.42306666666667,1.1453958955967656,0.808337999999918,1.311706625374369
2.2199999999999998,-153.63106666666667,1.1861859593287005,0.7961606666665942,1.4299768552419854
2.235,-151.92213333333333,1.1969987406951417,0.7852173333332689,1.5177846129618322
2.25,-149.99013333333335,1.2384456348619899,0.7724286666666063,1.6565105886671323
2.265,-148.43973333333332,1.2332864567581812,0.7622086666666077,1.7250137656366071
2.28,-146.30173333333335,1.2839451055367386,0.7456486666666229,1.919629206066126
2.295,-144.42506666666668,1.2851998708864127,0.7340426666666245,1.9570836679581518
2.31,-142.1512,1.3289077638974838,0.717119333333304,2.1326837702574366
2.3249999999999997,-140.45493333333334,1.3181744984694383,0.7039533333333072,2.2158290102768174
2.34,-138.4844,1.3151133939172601,0.6919619999999763,2.2409124169250374
2.355,-136.41213333333334,1.3157200207035078,0.6759493333333153,2.3364514691974887
2.37,-134.64253333333335,1.3074997790873117,0.6637893333333202,2.387713682964723
2.385,-132.618,1.2783637707720785,0.6476726666666609,2.4478869400246426
2.4,-130.5776,1.291200425185189,0.6330339999999897,2.4989886740573084
2.415,-128.918,1.286857433198021,0.6203999999999957,2.545499516909682
2.4299999999999997,-126.90706666666667,1.261256069923096,0.6048280000000004,2.568515654980664
2.445,-125.14666666666666,1.2289335617625488,0.5904166666666694,2.600831617815155
2.46,-123.4784,1.2005921300813038,0.5771246666666682,2.6060276067038823
2.475,-121.3344,1.1897311865700781,0.5597446666666722,2.638179184036839
2.4899999999999998,-119.7956,1.1498246060117328,0.5486980000000057,2.6075163907370533
2.505,-117.95373333333333,1.1202573047845323,0.5325340000000117,2.6341378114707816
2.52,-116.5508,1.1024071229528851,0.5235006666666733,2.579386190459222
2.5349999999999997,-114.6268,1.0661640207535015,0.5084746666666772,2.5553659444403434
2.55,-112.79346666666666,1.0291922757640253,0.4939633333333485,2.5293280518519157
2.565,-111.4876,1.0078809883737556,0.4803140000000155,2.5322508669524333
2.58,-110.0376,0.9812482015904495,0.47151666666668257,2.4753589039620363
2.5949999999999998,-108.59866666666667,0.9357280351977016,0.4607053333333447,2.4265416507982613
2.61,-107.2256,0.9149378869560556,0.44849933333335085,2.3713895785265873
2.625,-105.59453333333333,0.8730190127149415,0.4378900000000166,2.304471919999575
2.6399999999999997,-104.39666666666666,0.8585965558361404,0.4273373333333481,2.280191043164655
2.655,-103.45453333333333,0.8258451811168536,0.41950800000001315,2.222272364193075
2.67,-102.0808,0.8066559189028714,0.409566666666684,2.1723485226795813
2.685,-101.0988,0.7824768569344611,0.4029000000000156,2.137072253258459
2.6999999999999997,-99.75573333333334,0.7580386837616199,0.3919606666666841,2.0829163871436758
2.715,-98.51226666666666,0.7320733205071841,0.38316400000001766,2.019545332252577
2.73,-97.44906666666667,0.7094744405473793,0.3769793333333488,1.9556281650628469
2.745,-96.52106666666667,0.6800589109245,0.3710766666666853,1.906764327463771
2.76,-95.4064,0.6591061564097157,0.3614873333333505,1.8507599458773738
2.775,-94.50466666666667,0.6475875809503198,0.35504600000001885,1.8136169808045381
2.79,-93.5624,0.6295629632712834,0.34759933333335113,1.7768199569731236
2.8049999999999997,-92.64386666666667,0.6141351046997898,0.3416360000000175,1.7162263875459263
2.82,-91.68013333333333,0.5914988581839726,0.33455200000001967,1.671386263451365
2.835,-90.7848,0.579829425736701,0.3275553333333523,1.625808710342868
2.85,-89.79413333333333,0.557183156559625,0.32118666666668527,1.5742738651071122
2.8649999999999998,-89.14866666666667,0.5488004591600356,0.31726466666668496,1.5343980669536634
2.88,-88.3808,0.5269625185185195,0.3125213333333477,1.4974709332717415
2.895,-87.45506666666667,0.5268868437876689,0.3075993333333507,1.46674393090013
2.9099999999999997,-86.81333333333333,0.5078634194473641,0.30313333333334996,1.4227389079802433
2.925,-85.91306666666667,0.48298444114706907,0.29636200000001506,1.3453658674417643
2.94,-85.3516,0.49205529035741247,0.2935626666666794,1.3488771226608638
2.955,-84.74066666666667,0.4796776000475893,0.2897846666666831,1.3184616006167988
2.9699999999999998,-83.8144,0.4552408703269125,0.2847493333333481,1.2653029348898157
2.985,-83.2288,0.44531720642295664,0.28102600000001543,1.2357467556896824
3.0,-82.68506666666667,0.4454317225876538,0.2785366666666822,1.2208988440742419
3.0149999999999997,-81.87573333333333,0.4313961694701983,0.2747946666666801,1.1752437093939783
3.03,-81.19266666666667,0.42469033125534733,0.27082800000001583,1.1549115868868636
3.045,-80.49946666666666,0.4063861630897491,0.2663966666666818,1.1049257577086191
3.06,-79.9896,0.4052878791348059,0.2630833333333477,1.0970283133625665
3.0749999999999997,-79.68453333333333,0.39535657077019165,0.26145666666668066,1.0831574457092974
3.09,-78.8376,0.3854429951927619,0.2556633333333486,1.04133268572472
3.105,-78.19453333333334,0.3803297091843328,0.2535300000000132,1.0208220858831984
3.12,-77.57626666666667,0.3729165811235295,0.2492800000000157,1.0018064615385673
3.135,-76.98506666666667,0.36510171164737804,0.24744866666668083,0.9664594587419343
3.15,-76.64666666666666,0.36076710058509043,0.2455013333333458,0.9499827089384041
3.165,-76.00706666666666,0.3593654763625223,0.24153733333334546,0.9374714040934904
3.1799999999999997,-75.57226666666666,0.34416621592851976,0.2388193333333475,0.90439851235507
3.195,-74.96533333333333,0.34065786302661105,0.23614200000001126,0.8832678926240198
3.21,-74.59066666666666,0.33817986324753185,0.23542733333334462,0.8802611854483947
3.225,-74.14413333333333,0.3333640932625585,0.23402866666667851,0.8656160158623004
3.2399999999999998,-73.6232,0.32493613310979086,0.23189000000001192,0.8506568281893859
3.255,-73.02866666666667,0.3218672709335012,0.22873200000001095,0.8158645829801249
3.27,-72.64693333333334,0.3121519362650802,0.22693600000001105,0.8049214649541893
3.2849999999999997,-72.026,0.30959660032418346,0.22527066666667817,0.7859086780179999
3.3,-71.5556,0.30330882336088166,0.22188800000001302,0.7688843067474871
3.315,-71.3888,0.30077829379232784,0.2198213333333442,0.7535025061304207
3.33,-70.73853333333334,0.2969741229357482,0.21929400000001006,0.7473720189389926
3.3449999999999998,-70.32853333333334,0.28810404169760506,0.21657933333334276,0.7186668372563002
3.36,-69.8252,0.28627017635109653,0.21431066666667684,0.7107501434391728
3.375,-69.42933333333333,0.28139884588325,0.21187666666667482,0.6931760431275821
3.3899999999999997,-68.89413333333333,0.2785556387276676,0.21116733333334198,0.6903771091314331
3.405,-68.61906666666667,0.2763816331793501,0.21008133333334378,0.6796489491401239
3.42,-68.37586666666667,0.2691417794497067,0.20964000000000835,0.6669833450292408
3.435,-67.8508,0.26405587883384934,0.2072906666666759,0.651410951369873
3.4499999999999997,-67.33626666666666,0.26506385890545964,0.20383533333334147,0.6442279290305902
3.465,-67.09733333333334,0.2604036874389918,0.20340466666667514,0.6293855193330249
3.48,-66.67293333333333,0.2556519691578216,0.20142266666667505,0.6205525676117399
3.4949999999999997,-66.212,0.25418039613781596,0.2007673333333392,0.6111957424765738
3.51,-65.92866666666667,0.24836528238858,0.1992613333333407,0.5990264303387409
3.525,-65.7448,0.24804649501332918,0.19855333333334166,0.5867729689519483
3.54,-65.064,0.2432427122899983,0.19709466666667358,0.5739769973132621
3.5549999999999997,-64.7848,0.2412660382404156,0.19506800000000582,0.5706972914018184
3.57,-64.3524,0.23854693320988538,0.19480400000000503,0.5649767016993842
3.585,-63.844,0.23633754518510716,0.19097666666667185,0.5481894780722483
3.5999999999999996,-63.7928,0.23061872543209852,0.1911200000000029,0.546315525925984
3.6149999999999998,-63.2548,0.2289081164121367,0.18955866666667,0.5285131920209457
3.63,-62.91213333333334,0.22391023643564767,0.18748400000000298,0.5236904429017977
3.645,-62.92093333333333,0.22483204354115624,0.18821266666666917,0.5233991432892015
3.6599999999999997,-62.24666666666667,0.21784741921891432,0.18734333333333708,0.5076126262902637
3.675,-61.946133333333336,0.21582811980111138,0.18458000000000221,0.4960046331066473
3.69,-61.55773333333333,0.21693818361759654,0.18455866666666895,0.49431016869623867
3.705,-61.30173333333333,0.21407650747015897,0.18241000000000201,0.4846551120108475
3.7199999999999998,-61.07893333333333,0.21001476774450503,0.182844666666667,0.48227386751502
3.735,-60.7384,0.20715008690301884,0.18179666666666644,0.46919371679318445
3.75,-60.419333333333334,0.20804846901728372,0.18010133333333567,0.4681412372859728
3.7649999999999997,-60.19853333333333,0.20548568683428717,0.17885733333333315,0.4570709423521533
3.78,-59.852533333333334,0.1995238003664201,0.1771966666666649,0.4542587651382587
3.795,-59.519866666666665,0.1979494818602865,0.1782499999999992,0.45286299956091275
3.81,-59.172666666666665,0.19317276648380455,0.17536999999999744,0.4359206412949402
3.8249999999999997,-58.90573333333333,0.19436338533878258,0.1747999999999983,0.43683555555564363
3.84,-58.5216,0.1923003020833332,0.1735813333333302,0.42940835203714006
3.855,-58.332,0.19017129886173167,0.17372866666666453,0.4239361101139482
3.8699999999999997,-58.082,0.1888481212177865,0.1735166666666631,0.4216263494115389
3.885,-57.70133333333333,0.18672033195173524,0.17219533333333045,0.4151483615159086
3.9,-57.696933333333334,0.18363139421141086,0.17153333333332907,0.4134918518519659
3.915,-57.336,0.1828914044562319,0.170987333333328,0.40743631774100675
3.9299999999999997,-57.04253333333333,0.18260288137112513,0.17025933333332835,0.40323832263513654
3.945,-56.6848,0.17740945754012022,0.16851333333332782,0.3946214572596656
3.96,-56.346133333333334,0.17469964271219485,0.16760333333332852,0.3869068010663232
3.9749999999999996,-56.1324,0.1743971964653298,0.16772599999999316,0.3910514614005487
3.9899999999999998,-56.02146666666667,0.17631920602397086,0.1689753333333288,0.38872289201904625
4.005,-55.571333333333335,0.1709152645058568,0.16602799999999077,0.37732592299640155
4.02,-55.4296,0.1717845126605776,0.16467466666665892,0.36986436546171364
4.035,-55.0624,0.16755748184795688,0.16447999999999208,0.3685282841802307
4.05,-54.9144,0.16434446332774494,0.16387733333332452,0.3614645173554316
4.0649999999999995,-54.6812,0.16326734429400908,0.16316866666665816,0.3570702636710538
4.08,-54.36986666666667,0.16008634418386086,0.16181199999998955,0.34770514679754533
4.095,-54.17346666666667,0.16175333746727774,0.16160799999999045,0.35532245020772196
4.109999999999999,-54.02173333333333,0.15929974820313786,0.16255066666665552,0.3509398402164341
4.125,-53.6084,0.1590940774180591,0.1606193333333234,0.3475886002318093
4.14,-53.2532,0.15844797414175366,0.16023333333332293,0.3316244498122826
4.155,-53.20426666666667,0.15482917519459619,0.15854933333332147,0.33361385237614766
4.17,-53.1932,0.15304767625324234,0.15973266666665656,0.3324027625794216
4.185,-52.7244,0.1517508071144072,0.15806133333332223,0.3289182374726219
4.2,-52.49093333333333,0.1520719866565888,0.15826399999998716,0.3286850707303323
4.215,-52.08266666666667,0.1475834621905078,0.15597133333331928,0.3177843379572042
4.2299999999999995,-52.1392,0.14751286265874541,0.15705066666665374,0.318820364843876
4.245,-51.873866666666665,0.14631727224697114,0.15525133333331878,0.31755438158374705
4.26,-51.47493333333333,0.1457844407316793,0.1542499999999863,0.3111759976527545
4.2749999999999995,-51.53946666666667,0.14342815036360668,0.1543853333333179,0.3074930725511908
4.29,-51.11826666666666,0.1437579015883541,0.1535826666666497,0.3025241142089511
4.305,-50.7828,0.1401419128789463,0.15358599999998399,0.298393355106656
4.32,-50.8108,0.1401421414323274,0.15193333333331502,0.29875421810719943
4.335,-50.652,0.13776503988573272,0.15248999999998342,0.2984221430221047
4.35,-50.434533333333334,0.13594538113298374,0.1521573333333157,0.29462710910875606
4.365,-50.0792,0.1367067923461775,0.1518853333333153,0.295991878997279
4.38,-49.937866666666665,0.13387676416718208,0.15106533333331493,0.28731777164910977
4.395,-49.623733333333334,0.13524012146851602,0.1513939999999826,0.28817118158532107
4.41,-49.58786666666666,0.12983822555873803,0.14996866666664835,0.28287284243910255
4.425,-49.37773333333333,0.13197426071038196,0.1486979999999805,0.2797845151640474
4.4399999999999995,-49.135333333333335,0.1304261448385322,0.1491419999999795,0.2793449812915018
4.455,-48.931866666666664,0.12937537213539843,0.14900666666664586,0.2735114094028839
4.47,-48.7228,0.1286816710758776,0.14791933333331272,0.27297279999027096
4.484999999999999,-48.578266666666664,0.12813114162475883,0.14642599999997685,0.27035956575274084
4.5,-48.3508,0.12621860379917682,0.14668666666664387,0.2672517441977501
