temperature,total_energy,specific_heat,magnetization_per_site,magnetic_susceptibility
0.78,-1151.8394666666666,0.003670342774425588,0.9999300925925858,0.00018098275026327078
0.7949999999999999,-1151.7988,0.004469902444528876,0.9999120370370284,0.0002284960049094926
0.8099999999999999,-1151.7710666666667,0.004898093626592707,0.9998998842592496,0.00025436076277350774
0.825,-1151.7138666666667,0.005896662879867695,0.999874421296284,0.00031699191530585517
0.84,-1151.6510666666666,0.006885012974523579,0.9998469907407257,0.0003741578186325764
0.855,-1151.5730666666666,0.008380216853231233,0.9998126157407226,0.0004650281558844271
0.87,-1151.52,0.008932634576953471,0.9997896990740538,0.000502594294421646
0.885,-1151.4404,0.01008394742576673,0.9997532407407163,0.0005891624568007347
0.8999999999999999,-1151.3330666666666,0.0115592133825749,0.9997070601851568,0.0006773323084274808
0.9149999999999999,-1151.2389333333333,0.012999246703334076,0.9996646990740421,0.000784063553981871
0.9299999999999999,-1151.1202666666666,0.014680438187282126,0.9996116898147789,0.0009054657564980341
0.945,-1150.9841333333334,0.01603582908121031,0.999552314814772,0.0009982573824832538
0.96,-1150.8470666666667,0.017586811951872155,0.9994927083332854,0.0011054793068954183
0.975,-1150.6793333333333,0.01966026168637317,0.9994157407406863,0.0012831410152085274
0.99,-1150.4856,0.021583078446028248,0.999329745370308,0.0014321792158191536
1.005,-1150.2824,0.024607448477348724,0.9992384259258551,0.0016645445896301683
1.02,-1150.0525333333333,0.027171552133482234,0.9991369212962178,0.0018648870967004597
1.035,-1149.8081333333334,0.029221457232927635,0.9990263888887999,0.002055214564840615
1.05,-1149.5914666666667,0.03148657383580717,0.9989296296295325,0.0022471671166459017
1.065,-1149.2718666666667,0.03439117423673804,0.9987878472221143,0.0024897574096677338
1.08,-1148.9821333333334,0.03740966305475946,0.9986585648146973,0.002750428000316181
1.095,-1148.5884,0.04145022746098791,0.998474421296164,0.003159924787396044
1.1099999999999999,-1148.2465333333334,0.04389302212592445,0.9983210648146721,0.0034008729005985997
1.125,-1147.9105333333334,0.047136711086362436,0.998168055555402,0.003717931581377343
1.14,-1147.4742666666666,0.05058875549083619,0.9979643518516839,0.00411280502471587
1.155,-1147.0126666666667,0.05507920486130573,0.9977512731479693,0.004570733586083643
1.17,-1146.5537333333334,0.05822401763954636,0.9975466435183232,0.004867423776197746
1.185,-1146.0274666666667,0.06155536266342238,0.9972968749997921,0.0053147235694578
1.2,-1145.3768,0.06805027700617454,0.9970019675923696,0.0059408732223253935
1.2149999999999999,-1144.8885333333333,0.07175315382549804,0.9967685185182864,0.006498587697110369
1.23,-1144.1312,0.07767625874280606,0.9964166666664173,0.0071332581432293745
1.2449999999999999,-1143.4608,0.08145679179596288,0.996109953703443,0.007583593104414608
1.26,-1142.8057333333334,0.08625104884994447,0.9957997685182467,0.0082163428068327
1.275,-1141.9996,0.09078217762353674,0.9954189814811983,0.00882694029966762
1.29,-1141.1405333333332,0.09828523118227739,0.9950083333330452,0.00981646347990067
1.305,-1140.3877333333332,0.10089678000367637,0.9946579861108151,0.01022696413065401
1.3199999999999998,-1139.3437333333334,0.10842349413033489,0.9941671296293247,0.011165726701634073
1.335,-1138.4862666666668,0.11332102369252442,0.9937556712959877,0.01189334866401641
1.3499999999999999,-1137.3246666666666,0.12183450651156363,0.9931916666663605,0.013204715568567357
1.365,-1136.3178666666668,0.12743165422881592,0.9926989583330236,0.014134544445118614
1.38,-1135.2402666666667,0.1352150185666213,0.9921829861108105,0.015309388354135874
1.395,-1133.9165333333333,0.1413579235673433,0.9915251157404467,0.01634221800611246
1.41,-1132.7694666666666,0.14641880856217493,0.9909780092589717,0.017261281327746066
1.425,-1131.5498666666667,0.1573334644123367,0.9903453703701011,0.019211018763694722
1.44,-1130.1181333333334,0.16336315866224776,0.9896552083330894,0.020347567064282757
1.4549999999999998,-1128.6285333333333,0.1724849176743824,0.9889236111108838,0.02184182890759891
1.47,-1127.0164,0.1800291526765866,0.9881060185183175,0.02360344909082319
1.4849999999999999,-1125.3956,0.18805885840146505,0.9872935185183372,0.025279197996558818
1.5,-1123.7596,0.19886939905323,0.9864638888887302,0.027228753490092572
1.515,-1122.1509333333333,0.20287419811034765,0.9856399305554283,0.028488351754777562
1.53,-1120.3624,0.21488955229308568,0.9847354166665598,0.030761735350177545
1.545,-1118.1582666666666,0.2277501920557349,0.983569675925844,0.03417239106805136
1.56,-1116.4212,0.2368189320575409,0.9826917824073599,0.03571997229722038
1.575,-1114.2649333333334,0.24460248196341935,0.9815112268518186,0.0384495586812607
1.5899999999999999,-1112.1284,0.25564143753821195,0.980433449074058,0.04075819619559883
1.605,-1109.9576,0.265247393144841,0.9792350694444516,0.04467453503176759
1.6199999999999999,-1107.4053333333334,0.276681564839747,0.9778534722222406,0.04764816838075269
1.635,-1105.1568,0.29142941190126537,0.976669675925961,0.050902624338826884
1.65,-1102.4797333333333,0.3022972077225214,0.9751956018518974,0.05470465705157453
1.665,-1099.8776,0.3122655218447393,0.973743171296344,0.05904804843984911
1.68,-1097.1926666666666,0.328192547965188,0.9722565972222696,0.06342097368723694
1.6949999999999998,-1094.3778666666667,0.33404792453767024,0.9706815972222642,0.06606999185106036
1.71,-1091.3436,0.35137026514667186,0.9689078703704085,0.0732342406593034
1.7249999999999999,-1088.2998666666667,0.3619296910753182,0.9671777777778112,0.07703397262829363
1.74,-1085.2658666666666,0.37803977036785014,0.965390740740769,0.0844537897471298
1.755,-1081.4698666666666,0.38980715568599716,0.9631730324074299,0.09055263514308985
1.77,-1078.1982666666668,0.4055620855265939,0.961292245370391,0.0961128581629834
1.785,-1074.4290666666666,0.4243564719619649,0.9590593750000113,0.10449181908176583
1.7999999999999998,-1070.7770666666668,0.43873394314873077,0.9567187500000044,0.11435947141254844
1.815,-1067.2933333333333,0.46051287470996954,0.9546119212962982,0.12250312290969875
1.8299999999999998,-1063.0184,0.474028886544351,0.9519637731481473,0.1317773009271604
1.845,-1058.6452,0.5012996513388442,0.9490914351851873,0.14907155431575625
1.8599999999999999,-1054.6696,0.5132324538696792,0.9466216435185117,0.15685756121781294
1.875,-1050.0426666666667,0.5219246318792625,0.9435230324074041,0.16811832295288695
1.89,-1045.0388,0.5469284271260832,0.9400874999999981,0.19000248735650194
1.905,-1040.4688,0.5674812474627573,0.9371372685185166,0.20005718400072936
1.92,-1035.6742666666667,0.5922630676437455,0.9339134259259231,0.21971733481361833
1.9349999999999998,-1030.3296,0.6119182323988391,0.9299159722222179,0.24911667513814062
1.95,-1024.942,0.6372842409964182,0.9260837962963018,0.2695963892970628
1.9649999999999999,-1019.2514666666667,0.6626489035134941,0.9220041666666717,0.29902701027183604
1.98,-1013.4284,0.6858496552931033,0.917590277777779,0.3268527076314663
1.9949999999999999,-1007.4801333333334,0.7035257921017402,0.9128385416666636,0.3613473281049658
2.01,-1001.1722666666667,0.7450937128129745,0.9079577546296258,0.4122365025795132
2.025,-994.6117333333333,0.7772343515536709,0.9023856481481375,0.4749546618565622
2.04,-988.2022666666667,0.7999892959542609,0.8973892361111091,0.5053723211382115
2.0549999999999997,-980.8970666666667,0.8293118685256121,0.8909478009259275,0.603109704873403
2.07,-973.5778666666666,0.8739513955264777,0.8840059027777878,0.7417595510466908
2.085,-965.1882666666667,0.9193026163916481,0.8763436342592642,0.7977800763809626
2.1,-957.3673333333334,0.9744472787365775,0.8682847222222222,0.9936145634960626
2.1149999999999998,-948.6333333333333,1.0188663528792081,0.859620254629632,1.144716347954893
2.13,-940.2430666666667,1.0506881069809066,0.8506516203703746,1.375302712213571
2.145,-929.8042666666666,1.122259224014851,0.8379836805555553,1.7656685730556945
2.16,-920.4573333333333,1.1782061766234773,0.8273672453703687,1.9897555755351641
2.175,-910.6456,1.2279429253240657,0.8152174768518531,2.453303911453079
2.19,-899.0684,1.3191454414157757,0.7983090277777781,3.1783520347195964
2.205,-887.054,1.4120615862313353,0.7809803240740788,3.7716025275794522
2.2199999999999998,-874.8541333333334,1.478244405341232,0.7615121527777792,4.648525691582433
2.235,-860.964,1.562939935416053,0.7365520833333297,5.978783052664216
2.25,-847.3057333333334,1.6235923618411587,0.7126988425925914,6.820746956372005
2.265,-833.6152,1.661374386835656,0.6861697916666689,8.101078001773656
2.28,-818.2392,1.7535988136663332,0.6546077546296335,9.369974829028731
2.295,-803.8421333333333,1.754648421682059,0.6238532407407379,10.30876096565732
2.31,-787.7209333333333,1.7473711516260093,0.5869509259259266,11.348985631661945
2.3249999999999997,-773.2821333333334,1.7537550907561934,0.5556611111111127,11.976607753405197
2.34,-757.6658666666667,1.687303448813074,0.5191538194444518,12.44533179301928
2.355,-743.414,1.6032438869714427,0.4843543981481522,12.530294777054564
2.37,-730.662,1.5472176712243009,0.45378645833333564,12.449753994028596
2.385,-717.1422666666666,1.4707169684949934,0.4265388888888908,12.031267995649575
2.4,-706.2648,1.3921226412679886,0.4027953703703704,11.568790242076862
2.415,-693.9998666666667,1.2993211567287617,0.37107442129629653,10.917593126520174
2.4299999999999997,-683.4866666666667,1.2192096452015333,0.3517696759259271,10.35503193079014
2.445,-673.2469333333333,1.1333345832609938,0.33007569444444773,9.576282797735553
2.46,-663.4430666666667,1.070031589804013,0.30874606481481903,8.950167543800157
2.475,-654.86,1.038229848050262,0.2943225694444469,8.374299741835781
2.4899999999999998,-645.5928,0.9691213317945223,0.27872037037037045,7.736179270366433
2.505,-637.9084,0.9436566015894435,0.2660651620370389,7.3102282385573885
2.52,-629.4909333333334,0.875975747206731,0.2516488425925939,6.620658165185125
2.5349999999999997,-622.1149333333333,0.8566882595906258,0.24001134259259355,6.151165548968762
2.55,-615.4622666666667,0.8070281843687839,0.23010011574074182,5.693948698181111
2.565,-608.0089333333333,0.7786142843806795,0.2205072916666669,5.341752119313984
2.58,-601.8108,0.7612680307256635,0.21323043981481465,5.055559770309203
2.5949999999999998,-595.0058666666666,0.7249633371636203,0.20477696759259267,4.64248370997997
2.61,-588.9141333333333,0.7077636329400067,0.19813472222222414,4.3877914081162945
2.625,-582.5661333333334,0.6849925656459691,0.19141504629629663,4.10342840012878
2.6399999999999997,-577.4434666666667,0.6633803387232194,0.18554178240740618,3.847024695563658
2.655,-571.3033333333333,0.6487423305543497,0.17992291666666685,3.58734498978136
2.67,-565.9244,0.6338772440218523,0.17436250000000014,3.4288692200025364
2.685,-560.1490666666666,0.6125369894342989,0.16997442129629708,3.3015749096459337
2.6999999999999997,-555.5470666666666,0.6017792443182891,0.16545277777777695,3.095845970095974
2.715,-550.1793333333334,0.5802078099696019,0.16027511574073955,2.9098208122202345
2.73,-544.8329333333334,0.570506753568785,0.15681469907407214,2.761120227239328
2.745,-540.8005333333333,0.560821015176008,0.15392696759259047,2.6530944167822654
2.76,-535.1921333333333,0.5483968514393783,0.14909016203703773,2.5196212053785683
2.775,-530.7237333333334,0.5331159260000544,0.147197337962962,2.4300685234543487
2.79,-525.722,0.5254216087803866,0.14386168981481462,2.2998629330255445
2.8049999999999997,-521.8665333333333,0.5132356030293029,0.1409883101851855,2.2169262523907176
2.82,-517.1392,0.5072028882964814,0.13831249999999795,2.1138159410300066
2.835,-512.4976,0.48746691053191754,0.1354778935185168,2.033229119469822
2.85,-509.1533333333333,0.47693124000167647,0.1342262731481464,1.9829965041560993
2.8649999999999998,-504.87733333333335,0.4743540085826997,0.130829398148146,1.8597085031244227
2.88,-500.0872,0.4612725925300832,0.12725914351851625,1.8124849929245208
2.895,-496.6974666666667,0.45835272380241315,0.12697835648147962,1.7635452231153028
2.9099999999999997,-492.8405333333333,0.4455084943479264,0.12499409722222046,1.7060847741904344
2.925,-488.62013333333334,0.44298470953608904,0.12218240740740567,1.6279140278149211
2.94,-485.40706666666665,0.42791570967158676,0.12049780092592498,1.54653008156712
2.955,-481.66866666666664,0.4229764445380472,0.1184731481481464,1.5113210564226076
2.9699999999999998,-477.598,0.4142987627133832,0.11674699074073894,1.4772095293574408
2.985,-474.80466666666666,0.4088415648944576,0.11474768518518311,1.41558136257428
3.0,-470.3113333333333,0.39822101431755746,0.11315474537036811,1.3830607004913866
3.0149999999999997,-467.78653333333335,0.3907636194034056,0.11189942129629482,1.3294497171524258
3.03,-463.8833333333333,0.3869429688736517,0.1097035879629611,1.2945418756850278
3.045,-460.5541333333333,0.38297681541126427,0.10865624999999846,1.2402110723407809
3.06,-457.74653333333333,0.3756361849556341,0.10804861111110878,1.2343848553618963
3.0749999999999997,-454.11906666666664,0.3760829624113357,0.10761724537036778,1.2129662627497004
3.09,-451.3093333333333,0.3633212256953484,0.10550578703703511,1.1615743614906506
3.105,-447.4532,0.35848024777794485,0.10442488425925835,1.1323460583262641
3.12,-444.87266666666665,0.3495837498750764,0.10260138888888583,1.086600737535589
3.135,-441.39093333333335,0.34523268310540006,0.10153703703703514,1.0577535136944067
3.15,-438.4672,0.3384937649002002,0.10001747685185004,1.0346007231015573
3.165,-436.0846666666667,0.3335293437763266,0.10033344907407216,1.0270780475078871
3.1799999999999997,-433.0629333333333,0.33362025407262036,0.0988791666666641,0.990152603424163
3.195,-430.1612,0.32582528590659143,0.09713368055555335,0.9545143955036611
3.21,-427.09386666666666,0.31918582565899173,0.09724189814814578,0.943926029527701
3.225,-424.74133333333333,0.3207431485969849,0.09541585648147997,0.9195760636208925
3.2399999999999998,-421.8016,0.31477443479144257,0.09494999999999855,0.8941661536350708
3.255,-419.0948,0.30518364788959385,0.09408981481481261,0.8701324645464733
3.27,-416.69186666666667,0.30380226996995213,0.09295902777777568,0.8560898186940735
3.2849999999999997,-413.99733333333336,0.2942847156135526,0.09226724537036846,0.8277528521877395
3.3,-411.40973333333335,0.292247026014919,0.09193981481481303,0.8249634081556334
3.315,-408.5629333333333,0.289412265521931,0.0906150462962944,0.8003857992197708
3.33,-406.14933333333335,0.28626525980991285,0.08963321759259084,0.7751929156911616
3.3449999999999998,-404.0645333333333,0.27826690551402966,0.08902083333333134,0.7611269362785836
3.36,-401.57506666666666,0.28102080137723545,0.0888843749999984,0.7644966482928222
3.375,-398.762,0.2777847517146787,0.08843483796296137,0.744453882192493
3.3899999999999997,-396.8453333333333,0.27460572324455673,0.0870403935185166,0.7242285160580545
3.405,-394.1956,0.2644644678249427,0.08646527777777653,0.7150830668407224
3.42,-391.95053333333334,0.2659717086079245,0.08567557870370239,0.7002555632964376
3.435,-389.66386666666665,0.26412391899614773,0.08508668981481254,0.6866238921213413
3.4499999999999997,-387.844,0.25876872816946606,0.08381423611110904,0.6724909777577054
3.465,-384.822,0.2539064104708677,0.08402696759259098,0.6632073244593484
3.48,-383.62826666666666,0.25283356865805695,0.08376469907407233,0.6430473061919328
3.4949999999999997,-381.0764,0.24644273902352143,0.08278287037036848,0.6397846139635524
3.51,-378.8012,0.2469036895518824,0.08241226851851653,0.6216407491734928
3.525,-376.65586666666667,0.24313885753318706,0.08161504629629435,0.6017996591454987
3.54,-374.5106666666667,0.24157382261100535,0.08122650462962787,0.6014681435948728
3.5549999999999997,-372.5812,0.23507450269677366,0.08074085648147929,0.5939384513184026
3.57,-370.41453333333334,0.23845818675812047,0.08020694444444289,0.583300030812373
3.585,-368.93306666666666,0.22961304508713898,0.07921712962962844,0.5708463804604778
3.5999999999999996,-366.4568,0.22923687920096264,0.0789924768518504,0.5585310891954529
3.6149999999999998,-364.71346666666665,0.22751769045448408,0.07894953703703597,0.5574923343749993
3.63,-362.5957333333333,0.22624164157833604,0.07836064814814656,0.5464711396456882
3.645,-360.5294666666667,0.21704045973443425,0.07725729166666506,0.5309400561208515
3.6599999999999997,-358.6352,0.2195621086194147,0.07700706018518362,0.5347863618174357
3.675,-356.9488,0.21375415146295276,0.07676469907407271,0.5208001742484148
3.69,-355.40866666666665,0.21339248982527242,0.07621435185185071,0.5085130105056088
3.705,-353.2156,0.21098110558065789,0.07588020833333169,0.5012467594155493
3.7199999999999998,-351.1965333333333,0.20746441313239777,0.07549733796296185,0.4986495125428154
3.735,-350.03973333333334,0.2036560169556977,0.07461747685185025,0.4854668612207119
3.75,-347.74893333333335,0.20363238257558097,0.07482465277777654,0.4874760797840383
3.7649999999999997,-346.1488,0.20327526872491397,0.07421909722222038,0.47835681961670556
3.78,-344.3372,0.19958600224917064,0.07384745370370262,0.4743175710285722
3.795,-342.5892,0.19657402095654336,0.07397638888888786,0.4696570529450083
3.81,-341.05986666666666,0.19295655500563405,0.07296608796296157,0.4560124989287621
3.8249999999999997,-339.348,0.1943278498456589,0.07241840277777659,0.4445363854092053
3.84,-338.0061333333333,0.19267617869854842,0.07222511574073917,0.44197838174962806
3.855,-335.95386666666667,0.18864881955183074,0.07179606481481321,0.438444498238726
3.8699999999999997,-334.06946666666664,0.18785070687665711,0.07175914351851737,0.4313327232252018
3.885,-333.02813333333336,0.18353826130884426,0.070826041666665,0.4232286612625558
3.9,-331.1872,0.18246081359729016,0.07093020833333213,0.4174152449965202
3.915,-329.70573333333334,0.17870027319256776,0.07073819444444322,0.4154283783407549
3.9299999999999997,-327.83453333333335,0.17858751792013458,0.07044560185185017,0.40799240862480274
3.945,-326.62786666666665,0.17672376270077308,0.07015914351851703,0.4028785839534476
3.96,-324.7752,0.17765225007746754,0.06907175925925801,0.40024389652708003
3.9749999999999996,-323.5624,0.17325222714174013,0.06895081018518348,0.3943362834363058
3.9899999999999998,-321.88413333333335,0.17042995193163962,0.06917905092592443,0.39633329494849384
4.005,-320.52186666666665,0.17095633241235453,0.0687188657407394,0.3922341857382089
4.02,-319.3054666666667,0.16930070854307372,0.06846724537036908,0.3831751461654788
4.035,-316.9444,0.17100887586207025,0.06841469907407274,0.3760413767479026
4.05,-315.9796,0.1653964345825783,0.06819907407407302,0.3793729279074058
4.0649999999999995,-314.7632,0.1636197013778273,0.06787141203703582,0.36978701562389116
4.08,-313.3104,0.16123797355361755,0.06766770833333174,0.36262753570383854
4.095,-311.9130666666667,0.15785971731646925,0.0664915509259245,0.35645027214580566
4.109999999999999,-310.10453333333334,0.15949749858232315,0.06670081018518353,0.35495708858070496
4.125,-308.95773333333335,0.15868395199764054,0.06657118055555425,0.3535727448092801
4.14,-307.6877333333333,0.15699128031136844,0.0662937499999985,0.34326135921013645
4.155,-306.2114666666667,0.15543219656389137,0.06639525462962817,0.3471654911066535
4.17,-305.30986666666666,0.15297663108344406,0.06606180555555413,0.34285316362472384
4.185,-303.54693333333336,0.14980950245927804,0.06578622685185034,0.3382101485888798
4.2,-302.55133333333333,0.15027221692946754,0.06500694444444301,0.3292530577602147
4.215,-301.064,0.15174690969751412,0.06460856481481334,0.32678094195487944
4.2299999999999995,-299.79546666666664,0.1464930100283255,0.06467303240740602,0.32717576061465664
4.245,-298.7248,0.1477220273926733,0.06497037037036897,0.32615726865310224
4.26,-297.428,0.14396468148425776,0.06487083333333185,0.3185687013563481
4.2749999999999995,-295.908,0.14436199451049825,0.0639709490740727,0.3121792854650143
4.29,-294.9030666666667,0.14490666443521102,0.0633189814814797,0.30935643871773366
4.305,-293.8041333333333,0.14028151387444066,0.06368923611110941,0.3065784731632788
4.32,-292.9101333333333,0.14038302293831406,0.06324236111110972,0.302016712041383
4.335,-291.4929333333333,0.1398748737037616,0.06269398148147996,0.30115267458391626
4.35,-290.39773333333335,0.1389754207154263,0.06362939814814662,0.3007294618916461
4.365,-288.4277333333333,0.13726367592512043,0.06266620370370202,0.29847711507084684
4.38,-288.34613333333334,0.13756390027288076,0.06254594907407252,0.2956497202333746
4.395,-286.4344,0.13541539756833132,0.06293067129629482,0.29306490287615894
4.41,-285.7545333333333,0.13303960874244752,0.06189027777777616,0.2879020187285426
4.425,-284.15506666666664,0.13046645525996814,0.06193379629629477,0.2807150176746086
4.4399999999999995,-282.7137333333333,0.13124727798212465,0.061992476851851094,0.28153872931095614
4.455,-282.4769333333333,0.12972685487225485,0.062140393518517585,0.28020208350831044
4.47,-280.944,0.12770747545387237,0.06163194444444279,0.27699472822940735
4.484999999999999,-279.7348,0.127042756829254,0.06162592592592474,0.2744820652105644
4.5,-278.3718666666667,0.12611480182746432,0.06078020833333193,0.2662933815484049
